Region,Area,Distribution House,Territory,Point,Route/Section,Cluster Name,Cluster Type,Geo Classification,latitude,longitude,P_Sales,AP_Sales,VFM_Sales,LOWPLUS_SALES,LOW_Sales,TOTAL_Sales,Consumer_Footfall
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jamai Bazar Basti,Residential,Urban,23.78591347,90.41108131,0.477480673,0.343713316,0.380271191,0.684490888,0.3664104,2.252366468,10854
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jamai Bazar Basti End Side,Residential,Urban,23.78617706,90.41070099,0.639671721,0.48123098,0.012070472,0.129080027,0.898846021,2.160899221,2069
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jamai Bazar Basti Front,Residential,Urban,23.78628588,90.41111183,0.281457599,0.783636111,0.75703838,0.977991824,0.788467938,3.588591852,15043
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jamai Bazar Basti Road,Residential,Urban,23.7857605,90.40965118,0.482223897,0.132587881,0.188877901,0.099416576,0.713084443,1.616190698,5615
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jheelper Bridge,Residential,Urban,23.78488884,90.40629272,0.341036828,0.872909691,0.691991453,0.863297826,0.427121874,3.196357671,16241
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jheelper South Side,Residential,Urban,23.78527756,90.40720215,0.540073878,0.539398632,0.249567679,0.244242285,0.474236439,2.047518913,11107
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jheelper-14B,N/A,Urban,23.78483009,90.40625,0.502394879,0.299752526,0.801027657,0.4129698,0.917924516,2.934069377,2686
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Jheelper-14B,Residential,Urban,23.78547955,90.40780926,0.425072276,0.360945021,0.995351354,0.886620174,0.475892107,3.143880932,1748
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Mosarraf Bazar,Residential,Urban,23.7847914,90.4082598,0.933609731,0.056624253,0.074183194,0.127637916,0.336499672,1.528554766,17267
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Mosarraf Bazar End Side,Residential,Urban,23.78456039,90.40801239,0.041438223,0.767858779,0.518729233,0.641184275,0.315831475,2.285041985,16429
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Mosarraf Bazar Front,N/A,Urban,23.78486951,90.40877279,0.343556,0.22790866,0.184046064,0.422266366,0.689130125,1.866907216,11448
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Mosarraf Bazar Front,Residential,Urban,23.78484217,90.40861003,0.914776194,0.421574035,0.484962976,0.324507532,0.55089124,2.696711978,20551
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail T&T,Residential,Urban,23.78560965,90.40941293,0.618904444,0.522344544,0.896449789,0.292396181,0.114838085,2.444933043,7348
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail T&T Anser Camp,Residential,Urban,23.78686638,90.40997238,0.778919983,0.623563216,0.164258323,0.19999277,0.29912136,2.065855651,18609
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,14B,Korail Wadud Goly,Residential,Urban,23.78560877,90.40939713,0.344287786,0.629757255,0.809795371,0.7089064,0.176806988,2.6695538,12288
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Banani Road No # 02,Residential,Urban,23.78449249,90.40018463,0.117910059,0.730893254,0.229041801,0.256583967,0.054749871,1.389178952,13314
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,IPH Main Road,N/A,Urban,23.77861881,90.399189,0.455779814,0.311483429,0.148924792,0.933919322,0.578000236,2.428107593,10342
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,IPH Main Road,Residential,Urban,23.7767272,90.40245247,0.419217502,0.107223934,0.748234081,0.969216285,0.925123643,3.169015444,18274
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Iph Mohakhali School Road,ASU 30,Urban,23.77707291,90.40182114,0.552828095,0.327946605,0.883307745,0.204483701,0.790004654,2.7585708,18151
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mahakhali Bazar,Commercial Hub,Urban,23.77883816,90.39877319,0.671037245,0.936838967,0.825836667,0.011638056,0.785895894,3.231246829,1133
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali BOC,Commercial Hub,Urban,23.7816071,90.40041267,0.189526785,0.836501477,0.532252592,0.730707696,0.618637333,2.907625884,5753
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali BOC South,Commercial Hub,Urban,23.7809213,90.40094503,0.882785259,0.116607864,0.64058906,0.344924145,0.448438234,2.433344562,8536
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali BOC South,N/A,Urban,23.78128338,90.40023041,0.483164973,0.373810181,0.682537087,0.725484767,0.958452087,3.223449095,13311
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali Bon Bhoban,Commercial Hub,Urban,23.7808115,90.4008461,0.505798147,0.644535093,0.316043381,0.167373795,0.808925373,2.442675789,3288
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali Jollkhabar,Transit Hub,Urban,23.78028848,90.39940643,0.773894065,0.040148193,0.674339783,0.247508039,0.645348094,2.381238175,23784
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali Kacha Bazar,Residential,Urban,23.77933521,90.39937897,0.80729235,0.493834618,0.453599215,0.046675804,0.343784257,2.145186244,20546
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali Kacha Bazar East,Residential,Urban,23.77885132,90.39876709,0.087915024,0.407617941,0.340088443,0.373501201,0.568814694,1.777937303,23209
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali School Road,ASU 30,Urban,23.77867699,90.40156937,0.003014421,0.197717299,0.46913299,0.488676726,0.954986756,2.113528192,14534
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali School Road,N/A,Urban,23.77877458,90.39997864,0.7174207,0.887030708,0.702451869,0.651120512,0.671417285,3.629441074,5413
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Mohakhali School Road End Side,ASU 30,Urban,23.78045368,90.40163231,0.605041445,0.276687282,0.67643351,0.942207596,0.340739845,2.841109679,9287
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Sattala Bazar Route-15,Residential,Urban,23.776721,90.40610123,0.91799104,0.19555458,0.471556705,0.821708535,0.411847872,2.818658732,8654
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,15D,Titumir College Canteen,University Hub,Urban,23.7811264,90.40193481,0.541275424,0.332433617,0.997285632,0.732062299,0.89490215,3.497959123,17109
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Brac University,University Hub,Urban,23.78044739,90.40666351,0.974752291,0.095773206,0.020142907,0.314684214,0.666429184,2.071781801,22948
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Gausul Azom Mashjid,Transit Hub,Urban,23.78035698,90.41074066,0.63262145,0.268631605,0.792442993,0.909402916,0.748436185,3.351535149,16771
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,"Mahakhali, Gasto Liver",Residential,Urban,23.77665965,90.40746053,0.801512471,0.743531472,0.397685748,0.553148511,0.709341131,3.205219333,14147
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Mohakhali School Road Route-16,ASU 30,Urban,23.777565,90.40628052,0.096541104,0.657507924,0.303366471,0.129939943,0.386800116,1.574155559,4693
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Mohakhali Wireless,Transit Hub,Urban,23.78018832,90.40704155,0.841169841,0.934786655,0.662430888,0.438429283,0.739794319,3.616610986,21354
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Mohakhali Wireless End Side,Transit Hub,Urban,23.77993059,90.40667915,0.167554439,0.441893068,0.877219541,0.277537907,0.216053831,1.980258786,12456
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,New Brac University,University Hub,Urban,23.78001404,90.4084549,0.696488461,0.073985209,0.280407222,0.399622884,0.699057592,2.149561369,19323
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,New Brac University Front,University Hub,Urban,23.78056962,90.40749904,0.461457174,0.871511295,0.250756359,0.181622699,0.082398086,1.847745613,21409
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,TB Gate Staff Quarter,Residential,Urban,23.77809736,90.4091924,0.026265287,0.349630693,0.163204672,0.2858094,0.31862217,1.143532223,12311
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Tb Gate Staff Quarter Front,N/A,Urban,23.77765751,90.40887451,0.744853529,0.967242899,0.137437982,0.117944634,0.167388844,2.134867887,14948
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Tb Gate Staff Quarter Front,Residential,Urban,23.77763144,90.40890503,0.607454331,0.54815967,0.409718626,0.637673431,0.242949814,2.445955872,3402
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,TB Gate Wasa Road,Residential,Urban,23.77997017,90.40940348,0.703976043,0.284196144,0.223778105,0.725188714,0.239629918,2.176768923,21029
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Tb Gate Wasa Road More,Residential,Urban,23.77909197,90.40973118,0.109855135,0.443787009,0.244770345,0.092624446,0.147326471,1.038363405,16533
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,16D,Titumir College Bank Asia,University Hub,Urban,23.77994418,90.40540314,0.642559894,0.168860403,0.499534501,0.7984848,0.064426151,2.17386575,7702
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"DCC Market,Gulshan-1",Commercial Hub,Urban,23.77996674,90.41537628,0.08489808,0.157406378,0.728260809,0.167918578,0.944944353,2.083428197,17920
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Dcc Market,Gulshan-1 Front",Commercial Hub,Urban,23.78024973,90.41561999,0.708532435,0.428484071,0.238852815,0.635256907,0.528002702,2.53912893,6994
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Dcc Market,Gulshan-1 Front",N/A,Urban,23.77942467,90.41589356,0.216157551,0.49678385,0.695667398,0.901853492,0.813078307,3.123540597,15982
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Kacha Bazar, Gulshan-1",Commercial Hub,Urban,23.77965219,90.4160723,0.935240838,0.320739001,0.680099383,0.737412748,0.58955992,3.263051891,2922
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,Navana Tower Gulshan-1,Transit Hub,Urban,23.78075981,90.41664887,0.8068047,0.22741935,0.006260194,0.29357607,0.140423323,1.474483638,21920
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,Post Office Gulshan-1,Residential,Urban,23.78119922,90.4147234,0.162748758,0.708119172,0.378601791,0.760122628,0.94866879,2.958261139,3293
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,Post Office Gulshan-1 Back Side,Residential,Urban,23.78116226,90.41475105,0.770643709,0.541021227,0.096184389,0.787454131,0.504662976,2.699966433,7742
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Road # 11,Gulshan-1",N/A,Urban,23.7794323,90.41550446,0.43595097,0.195108565,0.279483705,0.31439075,0.369186515,1.594120505,19807
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Road # 11,Gulshan-1",Residential,Urban,23.7793889,90.41577053,0.873965365,0.750470831,0.687434336,0.385480241,0.680452365,3.377803139,20408
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Road # 14, Gulshan-1",Residential,Urban,23.78054619,90.41452408,0.177807159,0.893143667,0.359026474,0.890635269,0.743603941,3.064216511,11101
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Road # 9,Gulshan-1",N/A,Urban,23.78063297,90.41548157,0.398790196,0.839408924,0.662391753,0.304625431,0.144095073,2.349311377,22489
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Road # 9,Gulshan-1",Residential,Urban,23.78003478,90.41491318,0.151319763,0.763103649,0.800998069,0.943113955,0.212484097,2.871019534,8965
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Shoping Center,Gulshan-1",Commercial Hub,Urban,23.78010559,90.41649737,0.684434063,0.279288646,0.678029958,0.76861212,0.52967197,2.940036757,857
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,T&T Gulshan-1,Transit Hub,Urban,23.78055668,90.4155426,0.173848419,0.39451309,0.622545125,0.227955433,0.02695463,1.445816698,7548
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Udoy Tower Gulshan-1, Robi",Commercial Hub,Urban,23.78140316,90.41610565,0.183866873,0.952862458,0.540298187,0.464772336,0.607557616,2.749357469,18029
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,17D,"Udoy Tower Gulshan-1, Robi End Side",Commercial Hub,Urban,23.78112327,90.4156545,0.892912808,0.399073778,0.293060093,0.418911224,0.411037588,2.414995491,15296
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon #3 No.Gate,Residential,Urban,23.77095922,90.40868632,0.671244939,0.954168416,0.184040277,0.773001473,0.624664293,3.207119397,5132
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon #4 No.Gate,Residential,Urban,23.77131462,90.40610504,0.918434836,0.321393187,0.232374399,0.022615071,0.313624275,1.808441767,21716
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Bazar,Residential,Urban,23.77292551,90.40613556,0.737522999,0.662360865,0.127586037,0.676715031,0.33556046,2.539745393,11579
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Bazar Back Said,N/A,Urban,23.77399368,90.40500488,0.657739495,0.794640289,0.414131044,0.156233382,0.58915563,2.611899841,21817
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Bazar Back Said,Residential,Urban,23.77341537,90.40747681,0.827227213,0.521490915,0.795388992,0.82280574,0.031594745,2.998507605,14350
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Bazar End Side,Residential,Urban,23.77293078,90.40556463,0.081175725,0.233429668,0.30756005,0.44336943,0.8833763,1.948911173,9879
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Bot tola,Residential,Urban,23.77405993,90.40570831,0.613021984,0.496429778,0.294477603,0.950204475,0.63770536,2.991839199,13983
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Bot tola basti,Residential,Urban,23.77444921,90.40589251,0.138024038,0.773540617,0.170930064,0.265299662,0.824495222,2.172289604,16341
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Project,Residential,Urban,23.77325609,90.41144223,0.580919323,0.924210881,0.666340693,0.213228208,0.642228212,3.026927318,2829
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Project East Side,Residential,Urban,23.77452946,90.4119072,0.787544093,0.405983246,0.487085303,0.050658593,0.424984963,2.156256198,21542
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Project Gate,N/A,Urban,23.77221489,90.41345978,0.215991535,0.761762526,0.271263644,0.478053825,0.505412719,2.232484251,17629
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Project Gate,Residential,Urban,23.77231407,90.40803814,0.635403255,0.728608846,0.040294444,0.028694396,0.85835833,2.291359272,6666
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Niketon Project Gate west,Residential,Urban,23.77149328,90.40750631,0.097947645,0.10146771,0.134499936,0.40412918,0.352048279,1.090092751,15722
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,"Nippon Road, Mohakhali",Residential,Urban,23.77311707,90.40465291,0.788659744,0.41622082,0.940426585,0.409263027,0.465883174,3.02045335,13298
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Sattala Bazar Route-18,N/A,Urban,23.77453041,90.4054362,0.403785691,0.088706958,0.513394595,0.125986582,0.115473313,1.247347138,9113
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Sattala Bazar Route-18,Residential,Urban,23.77446079,90.40562566,0.329951303,0.769969001,0.965937707,0.806184268,0.936302285,3.808344564,9020
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18A,Sattala Bot Tola,Residential,Urban,23.77346102,90.40610759,0.583279306,0.660501622,0.772298058,0.199759458,0.530325175,2.746163619,2648
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Iph Sat Tola,Residential,Urban,23.77793566,90.40268707,0.780901307,0.207537601,0.678066245,0.995942783,0.478492283,3.140940219,18443
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Iph Sat Tola Mashjid,Residential,Urban,23.77778498,90.40300751,0.894021396,0.622732149,0.384734678,0.074050343,0.011199579,1.986738146,21367
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Dakhkhin East Para,Residential,Urban,23.77533849,90.4013799,0.747690143,0.541453856,0.542848684,0.140315946,0.159769454,2.132078082,3832
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Dakhkhin Para,Residential,Urban,23.77577043,90.4015522,0.972043141,0.56693356,0.173354502,0.367225829,0.017974505,2.097531536,18889
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Dakhkhin Para End,N/A,Urban,23.77570868,90.40159988,0.27250601,0.405595179,0.195092535,0.193870438,0.914646784,1.981710946,12151
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Dakhkhin Para End,Residential,Urban,23.77483304,90.4020462,0.266998144,0.083703272,0.657212052,0.326237744,0.382688481,1.716839694,24808
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Dakhkhin Para Mosque Goli,Residential,Urban,23.77593231,90.40154419,0.347193109,0.490552897,0.873607995,0.592906045,0.611833153,2.916093199,5710
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Khristan Para,Residential,Urban,23.77457915,90.40379927,0.883921895,0.828342656,0.913219875,0.775678425,0.702570702,4.103733553,18011
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Khristan Para South,N/A,Urban,23.77483559,90.40366554,0.250893769,0.058973011,0.910507029,0.799521835,0.242567693,2.262463337,17612
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Khristan Para South,Residential,Urban,23.7736791,90.40484365,0.186414037,0.933368213,0.634449012,0.146446073,0.163902648,2.064579982,1254
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Mondir Road,Residential,Urban,23.77928734,90.39996338,0.718280493,0.000358566,0.087351513,0.214857238,0.782508276,1.803356086,12988
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Poraton Bazar Road,N/A,Urban,23.77941132,90.40028381,0.381335816,0.32040052,0.337007509,0.022011574,0.766964417,1.827719835,7924
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Poraton Bazar Road,Residential,Urban,23.77940538,90.40311856,0.625473279,0.446513231,0.444118997,0.272247272,0.681139353,2.469492132,19674
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Poraton Bazar Road Back Side,N/A,Urban,23.77933502,90.39996643,0.850845191,0.235279983,0.375122762,0.746571592,0.803559332,3.01137886,16717
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Poraton Bazar Road Back Side,Residential,Urban,23.77941856,90.40305939,0.380097832,0.16955026,0.503100561,0.849965242,0.835808161,2.738522056,10547
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Mohakhali Poraton Bazar Road End,Residential,Urban,23.77871704,90.40283457,0.527961695,0.251962268,0.907698598,0.044484255,0.248318591,1.980425406,14380
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,"Nippon Road, Mohakhali",Residential,Urban,23.77461179,90.4036026,0.86189186,0.242880426,0.712076441,0.966974327,0.598589693,3.382412748,1980
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,"Nippon Road, Mohakhali North",Residential,Urban,23.77272352,90.40489705,0.312071362,0.545290185,0.650449196,0.139336744,0.511514197,2.158661685,9078
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,18B,Sattola Temo More Route-18,Residential,Urban,23.77887192,90.40200653,0.356688384,0.866908882,0.039261682,0.559116244,0.353740968,2.175716159,23054
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Appollo Hospital Road,Residential,Urban,23.80770302,90.42841339,0.697150651,0.058713713,0.586014855,0.348840174,0.97209675,2.662816143,23749
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Bashundhara Bazar,Residential,Urban,23.81211989,90.42351532,0.772909542,0.604924347,0.521934524,0.749008209,0.714375279,3.363151901,1953
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Bashundhara Bazar Road,Residential,Urban,23.81198459,90.42377811,0.994123197,0.442886336,0.547602019,0.971278443,0.670824532,3.626714527,12219
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Bashundhara Bazar Road New,Residential,Urban,23.81190354,90.42379325,0.913063007,0.814453824,0.229166767,0.476706729,0.816704939,3.250095266,18344
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Bashundhara Daber Goly,Residential,Urban,23.81194878,90.42363485,0.429564169,0.227397228,0.577042385,0.305720614,0.170677138,1.710401534,1622
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Bashundhara Kutur Goly,Residential,Urban,23.81174374,90.42361069,0.272873004,0.362167294,0.901548547,0.903733414,0.945306245,3.385628503,20679
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Bashundhara Pitha Goly,Residential,Urban,23.81220109,90.42412349,0.699277779,0.523950581,0.227560145,0.77207815,0.396600036,2.61946669,22878
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,Dhali Bari Kola Arot,Residential,Urban,23.80708313,90.42584991,0.291035086,0.29795672,0.526525343,0.656522841,0.311663498,2.083703488,20724
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,DHALI BARI ROAD,Residential,Urban,23.80710284,90.42519887,0.530780748,0.603905506,0.590071056,0.612941923,0.569231765,2.906930998,16256
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,GP Office Back Side Road-2,Residential,Urban,23.81186326,90.42562485,0.769964921,0.524921044,0.520387573,0.320895151,0.483574089,2.619742778,4205
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,GP Office Back Side Road-3,Residential,Urban,23.81075001,90.42659664,0.639252649,0.576593723,0.459583986,0.798796525,0.292213674,2.766440557,16015
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,GP Office Back Side Road-3 End Side,Residential,Urban,23.81127052,90.42666321,0.679663962,0.042777442,0.728761399,0.556755745,0.7971516,2.805110149,5683
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,GP Office Back Side Road-5,Residential,Urban,23.81134844,90.42453194,0.189624451,0.531040944,0.889488905,0.274255621,0.543594141,2.428004063,1840
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19A,NADDA SAUDIA MASJID ROAD,Residential,Urban,23.80788374,90.42226028,0.088612924,0.888125865,0.394667189,0.845508621,0.757756442,2.97467104,16508
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Aziz Road Bashundhara,Residential,Urban,23.80940649,90.42459615,0.278268468,0.697162704,0.21533025,0.27501791,0.364006101,1.829785432,17760
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Aziz Road Bashundhara Gate,Residential,Urban,23.80959151,90.42524295,0.668988724,0.065471692,0.147442613,0.998724517,0.473985416,2.354612962,1237
